Volatility 3 Framework 2.7.0

Offset	Name	Size
0x8a8fe970c2d0	\$Directory	216
0x8a8fe970c460	\Windows\Registration\R000000000006.clb	216
0x8a8fe970c5f0	\Windows\System32\DriverStore\FileRepository\prnms003.inf_amd64_45e850587ec8c468\Amd64\PrintConfig.dll	216
0x8a8fe970c780	\Program Files\LibreOffice\program\types\oovbaapi.rdb	216
0x8a8fe970c910	\Windows\System32	216
0x8a8fe970caa0	\$Directory	216
0x8a8fe970cdc0	\$Directory	216
0x8a8fe970d0e0	\Users\ADMINI~1\AppData\Local\Temp\lu438025hc.tmp\lu4380{5694EA8D-6754-485E-995F-381BF7F19F54}.tmp	216
0x8a8fe970d270	\Windows\System32\en-US\svchost.exe.mui	216
0x8a8fe970d400	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_idx.db	216
0x8a8fe970d590	\Windows\System32\PrintWorkflowService.dll	216
0x8a8fe970d720	\$Directory	216
0x8a8fe970d8b0	\$Directory	216
0x8a8fe970da40	\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\iconcache_32.db	216
0x8a8fe970dbd0	\$Directory	216
0x8a8fe970dd60	\CMApi	216
0x8a8fe970def0	\Windows\ShellComponents\TaskFlowUI.dll	216
0x8a8fe970e080	\Program Files\LibreOffice\program\types\offapi.rdb	216
0x8a8fe970e210	\$Directory	216
0x8a8fe970e3a0	\$Directory	216
0x8a8fe970e530	\$Directory	216
0x8a8fe970e6c0	\Program Files\LibreOffice\program\types.rdb	216
0x8a8fe970e850	\$Directory	216
0x8a8fe970e9e0	\Program Files\LibreOffice\program\python-core-3.8.19\lib\_socket.pyd	216
0x8a8fe970eb70	\Windows\System32\msxml6.dll	216
0x8a8fe970ee90	\Windows\System32\stdole2.tlb	216
0x8a8fe970f1b0	\Windows\Fonts\AmiriQuran.ttf	216
0x8a8fe970f340	\Endpoint	216
0x8a8fe970f4d0	\Program Files\LibreOffice\share\extensions\dict-es\description.xml	216
0x8a8fe970f660	\Windows\System32\cmdext.dll	216
0x8a8fe970f7f0	\Windows\System32\msxml6.dll	216
0x8a8fe970f980	\Program Files\LibreOffice\share\extensions\nlpsolver\description.xml	216
0x8a8fe970fb10	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.20348.1_none_88d3d41d702dedea	216
0x8a8fe970fe30	\Windows\Fonts\Alef-Regular.ttf	216
0x8a8fe9710150	\Windows\Fonts\AmiriQuran.ttf	216
0x8a8fe97102e0	\Windows\System32\prntvpt.dll	216
0x8a8fe9710470	\$Directory	216
0x8a8fe9710600	\$Directory	216
0x8a8fe9710790	\Windows\System32\spool\V4Dirs\0D17FB26-5A90-4FA9-B3D4-46D07BED5AF9\69b8a4a.BUD	216
0x8a8fe9710920	\Windows\Fonts\segoeuib.ttf	216
0x8a8fe9710ab0	\Windows\Fonts\bahnschrift.ttf	216
0x8a8fe9710c40	\$Directory	216
0x8a8fe9710dd0	\Windows\System32\xpspushlayer.dll	216
0x8a8fe97110f0	\Program Files\LibreOffice\program\oleautobridgelo.dll	216
0x8a8fe9711280	\Program Files\LibreOffice\share\extensions\dict-en\description.xml	216
0x8a8fe9711410	\Windows\System32\xpsservices.dll	216
0x8a8fe97115a0	\Windows\Fonts\Alef-Regular.ttf	216
0x8a8fe9711730	\Windows\System32\DriverStore\FileRepository\prnms003.inf_amd64_45e850587ec8c468\Amd64\PrintConfig.dll	216
0x8a8fe97118c0	\$Directory	216
0x8a8fe9711a50	\$Directory	216
0x8a8fe9711be0	\Windows\Fonts\DejaVuSans.ttf	216
0x8a8fe9711d70	\Program Files\LibreOffice\program\libxmlsec-mscng.dll	216
0x8a8fe9712090	\Program Files\VMware\VMware Tools\suspend-vm-default.bat	216
0x8a8fe9712220	\Program Files\VMware\VMware Tools\suspend-vm-default.bat	216
0x8a8fe97123b0	\$Directory	216
0x8a8fe9712540	\Program Files\LibreOffice\program\localedata_en.dll	216
0x8a8fe97126d0	\Program Files\LibreOffice\program\xsec_xmlsec.dll	216
0x8a8fe9712860	\Program Files\LibreOffice\program\libxmlsec.dll	216
0x8a8fe97129f0	\$Directory	216
0x8a8fe9712b80	\$Directory	216
0x8a8fe9712d10	\$Directory	216
0x8a8fe9712ea0	\Program Files\LibreOffice\program\xmlsecurity.dll	216
0x8a8fe9713350	\Program Files\LibreOffice\program\resource\common\fonts\opens___.ttf	216
0x8a8fe97134e0	\Windows\Fonts\Amiri-Regular.ttf	216
0x8a8fe9713800	\Windows\System32\C_932.NLS	216
0x8a8fe9713990	\Windows\System32\C_949.NLS	216
0x8a8fe9713b20	\Windows\System32\C_874.NLS	216
0x8a8fe9713cb0	\Windows\System32\C_1258.NLS	216
0x8a8fe9713e40	\Windows\System32\C_1255.NLS	216
0x8a8fe9714160	\Program Files\LibreOffice\program\python-core-3.8.19\lib\select.pyd	216
0x8a8fe97142f0	\Windows\Fonts\DejaVuSans.ttf	216
0x8a8fe9714480	\OSL_PIPE_S-1-5-21-2903334779-2493593276-3481334377-500_SingleOfficeIPC_6f76fe9d79a55c8a29fea1aadc9d11	216
0x8a8fe9714610	\Windows\System32\C_936.NLS	216
0x8a8fe97147a0	\Windows\System32\C_1257.NLS	216
0x8a8fe9714930	\Windows\System32\en-US\prntvpt.dll.mui	216
0x8a8fe9714ac0	\$Directory	216
0x8a8fe9714c50	\$Directory	216
0x8a8fe9714de0	\Users\Administrator\AppData\Roaming\LibreOffice\4\user\extensions\bundled\extensions.pmap	216
0x8a8fe9715100	\Windows\Fonts\segoeui.ttf	216
0x8a8fe9715290	\$Directory	216
0x8a8fe9715420	\$Directory	216
0x8a8fe97155b0	\Windows\Fonts\arial.ttf	216
0x8a8fe9715740	\Windows\Fonts\ariblk.ttf	216
0x8a8fe97158d0	\Windows\Fonts\arial.ttf	216
0x8a8fe9715a60	\$Directory	216
0x8a8fe9715d80	\Windows\Registration\R000000000006.clb	216
0x8a8fe97163c0	\Windows\Fonts\Amiri-Regular.ttf	216
0x8a8fe9716550	\Windows\Fonts\ariblk.ttf	216
0x8a8fe97166e0	\$Directory	216
0x8a8fe9716870	\$Directory	216
0x8a8fe9716d20	\Windows\Fonts\bahnschrift.ttf	216
0x8a8fe9716eb0	\Server	216
0x8a8fe97171d0	\Windows\System32\C_950.NLS	216
0x8a8fe9717360	\CMApi	216
0x8a8fe9717810	\$Directory	216
0x8a8fe97179a0	\$Directory	216
0x8a8fe9717b30	\Program Files\LibreOffice\program\protocolhandlerlo.dll	216
0x8a8fe9717cc0	\Windows\System32\cmd.exe	216
0x8a8fe9717e50	\Program Files\LibreOffice\program\loglo.dll	216
0x8a8fe9718170	\$Directory	216
0x8a8fe9718300	\$Directory	216
0x8a8fe9718490	\Windows	216
0x8a8fe97187b0	\Windows\Fonts\calibri.ttf	216
0x8a8fe9718940	\$Directory	216
0x8a8fe9718ad0	\Windows\Fonts\cambria.ttc	216
0x8a8fe9718c60	\Windows\Fonts\Candara.ttf	216
0x8a8fe9718df0	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe9719110	\Windows\Fonts\calibri.ttf	216
0x8a8fe97192a0	\Windows\System32\conhost.exe	216
0x8a8fe97195c0	\Program Files\LibreOffice\share\config\images_colibre.zip	216
0x8a8fe97198e0	\$Directory	216
0x8a8fe9719c00	\Windows\Fonts\segoeuii.ttf	216
0x8a8fe9719d90	\Windows\Fonts\segoeuii.ttf	216
0x8a8fe971a0b0	\Windows\Fonts\calibril.ttf	216
0x8a8fe971a240	\Windows\System32\en-US\cmd.exe.mui	216
0x8a8fe971a3d0	\Windows\Fonts\Caladea-Regular.ttf	216
0x8a8fe971a560	\Windows\System32	216
0x8a8fe971a6f0	\$Directory	216
0x8a8fe971a880	\$Directory	216
0x8a8fe971aa10	\Windows\Fonts\calibril.ttf	216
0x8a8fe971aba0	\Windows\Fonts\cambria.ttc	216
0x8a8fe971ad30	\Windows\Fonts\Caladea-Regular.ttf	216
0x8a8fe971aec0	\Windows\System32\wbem\ServerManager.DeploymentProvider.dll	216
0x8a8fe971b1e0	\Program Files\LibreOffice\program\swlo.dll	216
0x8a8fe971b690	\Windows\System32\en-US\rpcrt4.dll.mui	216
0x8a8fe971b820	\$Directory	216
0x8a8fe971b9b0	\$Directory	216
0x8a8fe971bb40	\$Directory	216
0x8a8fe971be60	\Program Files\LibreOffice\program\stocserviceslo.dll	216
0x8a8fe971c310	\$Directory	216
0x8a8fe971c630	\Windows\Fonts\Candara.ttf	216
0x8a8fe971c7c0	\$Directory	216
0x8a8fe971c950	\Program Files\LibreOffice\program\wininetbe1lo.dll	216
0x8a8fe971ce00	\Windows\Fonts\Candaral.ttf	216
0x8a8fe971d120	\Windows\Fonts\Candaral.ttf	216
0x8a8fe971d2b0	\$Directory	216
0x8a8fe971d5d0	\Windows\Fonts\Carlito-Regular.ttf	216
0x8a8fe971d760	\Windows\Fonts\Carlito-Regular.ttf	216
0x8a8fe971d8f0	\Windows\System32\ipconfig.exe	216
0x8a8fe971dc10	\Program Files\LibreOffice\program\ooxlo.dll	216
0x8a8fe971dda0	\$Directory	216
0x8a8fe971e0c0	\Program Files\LibreOffice\program\updchklo.dll	216
0x8a8fe971e250	\Users\Administrator\Desktop\7LayerCakeRecipe.docx	216
0x8a8fe971e3e0	\$Directory	216
0x8a8fe971e700	\$Directory	216
0x8a8fe971ebb0	\$Directory	216
0x8a8fe971ed40	\Program Files\LibreOffice\program\reflectionlo.dll	216
0x8a8fe971eed0	\$Directory	216
0x8a8fe971f1f0	\$Directory	216
0x8a8fe971f6a0	\Windows\System32\en-US\ipconfig.exe.mui	216
0x8a8fe971f9c0	\$Directory	216
0x8a8fe971fce0	\Program Files\LibreOffice\program\introspectionlo.dll	216
0x8a8fe9720190	\Program Files\LibreOffice\program\invocadaptlo.dll	216
0x8a8fe97204b0	\$Directory	216
0x8a8fe9720af0	\$Directory	216
0x8a8fe9720e10	\Program Files\LibreOffice\program\invocationlo.dll	216
0x8a8fe9721130	\$Directory	216
0x8a8fe97212c0	\$Directory	216
0x8a8fe9721450	\$Directory	216
0x8a8fe9721a90	\Endpoint	216
0x8a8fe9721c20	\$Directory	216
0x8a8fe9722580	\Endpoint	216
0x8a8fe9722710	\$Directory	216
0x8a8fe97228a0	\Endpoint	216
0x8a8fe9722ee0	\Windows\Fonts\segoeui.ttf	216
0x8a8fe9723200	\$Directory	216
0x8a8fe9723390	\Program Files\LibreOffice\program\LanguageToollo.dll	216
0x8a8fe9723520	\$Directory	216
0x8a8fe97241a0	\$Directory	216
0x8a8fe972f3c0	\$Directory	216
0x8a8fe9737bb0	\Windows\System32\DismApi.dll	216
0x8a8fe973a770	\Windows\System32\pla.dll	216
0x8a8fe973adb0	\Windows\System32\en-US\dhcpcore.dll.mui	216
0x8a8fe973b8a0	\Windows\System32\en-US\dhcpcore6.dll.mui	216
0x8a8fe97403a0	\Windows\System32\en-US\bcrypt.dll.mui	216
0x8a8fe97431e0	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe97444a0	\$Directory	216
0x8a8fe9745da0	\Windows\System32\en-US\kernel32.dll.mui	216
0x8a8fe9746890	\$Directory	216
0x8a8fe9748320	\$Directory	216
0x8a8fe9749130	\Windows\System32\en-US\combase.dll.mui	216
0x8a8fe9749770	\Windows\System32	216
0x8a8fe9749c20	\$Directory	216
0x8a8fe974a260	\$Directory	216
0x8a8fe974a3f0	\Windows\System32\wbem\WmiPrvSE.exe	216
0x8a8fe974a580	\Windows\System32\en-US\KernelBase.dll.mui	216
0x8a8fe974b9d0	\Windows\System32\en-US\user32.dll.mui	216
0x8a8fe974bcf0	\$Directory	216
0x8a8fe974c1a0	\Windows\Registration\R000000000006.clb	216
0x8a8fe974d2d0	\Windows\System32\winevt\Logs\Microsoft-Windows-ServerManager-DeploymentProvider%4Operational.evtx	216
0x8a8fe974d5f0	\$Directory	216
0x8a8fe974d910	\$Directory	216
0x8a8fe974ebd0	\Windows\System32\en-US\DismApi.dll.mui	216
0x8a8fe974f210	\$Directory	216
0xd9e0000741c0	\Windows\System32\drivers\afunix.sys	216
